"","marker","CHROM","POS","trait","log10p","BF","aboveBF","strain","value","allele","var.exp","startPOS","peakPOS","endPOS","peak_id","interval_size"
"422","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA363",5.2987,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"423","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA372",2.2244,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"424","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ECA396",1.35,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"425","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3005",13.4521,1,0.10039506779407,13929350,14371754,14737826,1,808476
"426","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3011",7.5413,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"427","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3012",4.532,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"428","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3017",4.4426,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"429","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3040",7.8789,1,0.10039506779407,13929350,14371754,14737826,1,808476
"430","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3046",4.8651,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"431","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3048",4.6847,1,0.10039506779407,13929350,14371754,14737826,1,808476
"432","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3049",8.4349,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"433","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3052",3.3165,1,0.10039506779407,13929350,14371754,14737826,1,808476
"434","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3073",3.3686,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"435","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"ED3077",0.60983,1,0.10039506779407,13929350,14371754,14737826,1,808476
"436","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"EG4347",3.5915,1,0.10039506779407,13929350,14371754,14737826,1,808476
"437","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"EG4349",7.7773,1,0.10039506779407,13929350,14371754,14737826,1,808476
"438","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"EG4724",6.4531,1,0.10039506779407,13929350,14371754,14737826,1,808476
"439","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"EG4725",0.7881,1,0.10039506779407,13929350,14371754,14737826,1,808476
"440","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"EG4946",8.698,1,0.10039506779407,13929350,14371754,14737826,1,808476
"441","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"GXW1",6.7546,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"442","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JT11398",2.1429,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"443","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1088",3.6291,1,0.10039506779407,13929350,14371754,14737826,1,808476
"444","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1172",2.6093,1,0.10039506779407,13929350,14371754,14737826,1,808476
"445","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1200",4.458,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"446","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1212",8.3944,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"447","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1213",6.7626,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"448","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1242",7.3106,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"449","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1246",4.5944,1,0.10039506779407,13929350,14371754,14737826,1,808476
"450","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1395",4.9705,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"451","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1400",0.3899,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"452","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1409",3.0815,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"453","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1440",1.2905,1,0.10039506779407,13929350,14371754,14737826,1,808476
"454","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1491",2.3426,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"455","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1530",7.8284,1,0.10039506779407,13929350,14371754,14737826,1,808476
"456","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1543",-6.8298,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"457","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1568",3.5588,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"458","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1580",4.3214,1,0.10039506779407,13929350,14371754,14737826,1,808476
"459","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1581",2.7732,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"460","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1586",6.9535,1,0.10039506779407,13929350,14371754,14737826,1,808476
"461","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1652",6.375,1,0.10039506779407,13929350,14371754,14737826,1,808476
"462","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1793",-2.6948,1,0.10039506779407,13929350,14371754,14737826,1,808476
"463","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1808",0.63645,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"464","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU1896",1.304,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"465","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2001",9.5687,1,0.10039506779407,13929350,14371754,14737826,1,808476
"466","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2007",7.7463,1,0.10039506779407,13929350,14371754,14737826,1,808476
"467","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2131",7.2188,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"468","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2141",4.1156,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"469","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2234",1.7893,1,0.10039506779407,13929350,14371754,14737826,1,808476
"470","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2464",8.4807,1,0.10039506779407,13929350,14371754,14737826,1,808476
"471","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2466",9.6091,1,0.10039506779407,13929350,14371754,14737826,1,808476
"472","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2513",2.3592,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"473","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2519",7.3277,1,0.10039506779407,13929350,14371754,14737826,1,808476
"474","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2522",-0.28065,1,0.10039506779407,13929350,14371754,14737826,1,808476
"475","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2526",2.2915,1,0.10039506779407,13929350,14371754,14737826,1,808476
"476","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2534",0.39433,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"477","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2565",1.8063,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"478","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2566",3.2188,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"479","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2578",6.9361,1,0.10039506779407,13929350,14371754,14737826,1,808476
"480","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU258",-0.39993,1,0.10039506779407,13929350,14371754,14737826,1,808476
"481","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2587",12.3984,1,0.10039506779407,13929350,14371754,14737826,1,808476
"482","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2593",5.6038,1,0.10039506779407,13929350,14371754,14737826,1,808476
"483","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2600",0.18254,1,0.10039506779407,13929350,14371754,14737826,1,808476
"484","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2800",3.7746,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"485","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2862",-0.75533,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"486","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2866",0.52387,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"487","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2878",5.6051,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"488","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2879",-2.058,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"489","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU2906",0.74297,1,0.10039506779407,13929350,14371754,14737826,1,808476
"490","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU310",4.46,1,0.10039506779407,13929350,14371754,14737826,1,808476
"491","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU311",0.93952,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"492","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3125",-4.3106,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"493","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3127",3.3224,1,0.10039506779407,13929350,14371754,14737826,1,808476
"494","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3134",7.4474,1,0.10039506779407,13929350,14371754,14737826,1,808476
"495","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3135",0.58357,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"496","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3137",0.89857,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"497","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU3140",-0.86092,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"498","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU323",8.0708,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"499","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU346",17.7851,1,0.10039506779407,13929350,14371754,14737826,1,808476
"500","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU360",2.9505,1,0.10039506779407,13929350,14371754,14737826,1,808476
"501","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU367",12.0945,1,0.10039506779407,13929350,14371754,14737826,1,808476
"502","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU393",9.0794,1,0.10039506779407,13929350,14371754,14737826,1,808476
"503","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU394",2.8401,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"504","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU397",-2.5605,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"505","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU406",-2.2694,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"506","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU440",4.4293,1,0.10039506779407,13929350,14371754,14737826,1,808476
"507","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU561",5.5151,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"508","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU642",3.4982,1,0.10039506779407,13929350,14371754,14737826,1,808476
"509","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU751",-0.22752,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"510","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU774",4.0478,1,0.10039506779407,13929350,14371754,14737826,1,808476
"511","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU775",4.2725,1,0.10039506779407,13929350,14371754,14737826,1,808476
"512","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU778",2.2702,1,0.10039506779407,13929350,14371754,14737826,1,808476
"513","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU782",9.4522,1,0.10039506779407,13929350,14371754,14737826,1,808476
"514","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU792",-0.98146,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"515","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU830",1.0741,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"516","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"JU847",2.819,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"517","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"KR314",7.3549,1,0.10039506779407,13929350,14371754,14737826,1,808476
"518","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"LKC34",9.7266,1,0.10039506779407,13929350,14371754,14737826,1,808476
"519","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"LSJ1",2.4809,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"520","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY1",7.8305,1,0.10039506779407,13929350,14371754,14737826,1,808476
"521","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY10",3.6102,1,0.10039506779407,13929350,14371754,14737826,1,808476
"522","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY16",5.5869,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"523","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY18",-2.7728,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"524","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2212",7.281,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"525","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY23",3.517,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"526","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2453",-0.31361,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"527","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2530",5.5798,1,0.10039506779407,13929350,14371754,14737826,1,808476
"528","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2535",5.332,1,0.10039506779407,13929350,14371754,14737826,1,808476
"529","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2573",1.7446,1,0.10039506779407,13929350,14371754,14737826,1,808476
"530","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2693",2.7903,1,0.10039506779407,13929350,14371754,14737826,1,808476
"531","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY2741",7.6086,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"532","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY679",4.5865,1,0.10039506779407,13929350,14371754,14737826,1,808476
"533","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"MY920",5.2791,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"534","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"N2",1.7662,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"535","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC1",3.449,1,0.10039506779407,13929350,14371754,14737826,1,808476
"536","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC1107",1.8913,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"537","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC166",9.7788,1,0.10039506779407,13929350,14371754,14737826,1,808476
"538","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC195",-4.0605,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"539","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC199",2.711,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"540","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC2",1.8484,1,0.10039506779407,13929350,14371754,14737826,1,808476
"541","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC207",1.0346,1,0.10039506779407,13929350,14371754,14737826,1,808476
"542","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC231",1.4343,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"543","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC236",2.3763,1,0.10039506779407,13929350,14371754,14737826,1,808476
"544","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC242",5.7932,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"545","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC251",1.4535,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"546","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC252",2.1045,1,0.10039506779407,13929350,14371754,14737826,1,808476
"547","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC255",2.2303,1,0.10039506779407,13929350,14371754,14737826,1,808476
"548","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC256",5.5556,1,0.10039506779407,13929350,14371754,14737826,1,808476
"549","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC258",4.2854,1,0.10039506779407,13929350,14371754,14737826,1,808476
"550","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC259",2.0553,1,0.10039506779407,13929350,14371754,14737826,1,808476
"551","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC260",2.4586,1,0.10039506779407,13929350,14371754,14737826,1,808476
"552","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC261",9.0313,1,0.10039506779407,13929350,14371754,14737826,1,808476
"553","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC262",2.4965,1,0.10039506779407,13929350,14371754,14737826,1,808476
"554","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC265",5.9477,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"555","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC266",3.9462,1,0.10039506779407,13929350,14371754,14737826,1,808476
"556","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC267",7.7433,1,0.10039506779407,13929350,14371754,14737826,1,808476
"557","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC268",0.11274,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"558","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC269",-1.1953,1,0.10039506779407,13929350,14371754,14737826,1,808476
"559","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC271",6.5458,1,0.10039506779407,13929350,14371754,14737826,1,808476
"560","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC272",11.3526,1,0.10039506779407,13929350,14371754,14737826,1,808476
"561","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC274",8.753,1,0.10039506779407,13929350,14371754,14737826,1,808476
"562","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC275",5.0443,1,0.10039506779407,13929350,14371754,14737826,1,808476
"563","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC276",6.3698,1,0.10039506779407,13929350,14371754,14737826,1,808476
"564","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC277",7.4074,1,0.10039506779407,13929350,14371754,14737826,1,808476
"565","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC3",1.172,1,0.10039506779407,13929350,14371754,14737826,1,808476
"566","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC513",9.7168,1,0.10039506779407,13929350,14371754,14737826,1,808476
"567","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC514",5.313,1,0.10039506779407,13929350,14371754,14737826,1,808476
